Name	Rearrangement	Support
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-082wpi*21	0.01842501538958609
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-082wpi*31	0.01843624688188774
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*35	0.018453385149681
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-082wpi*23	0.01842501509418569
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*24	0.01842501545335657
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*39	0.01842501545323927
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*9	0.01842501522067095
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*33	0.01842501677753063
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*19	0.01842501545530044
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*23	0.01842501545519152
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*6	0.01842501569669156
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*5	0.01842501569337359
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*4	0.01842501706717487
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*7	0.01842501551315555
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*20	0.01842501558341118
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*21	0.01842501558341118
302_B_W42_v4v5_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP302-058wpi*32	0.01842501526094749
